Name,Line 1,Line 2,Town,County,Postcode,lat,lng
McDonald's,Livesey Branch Road,Ewood,Blackburn,Blackburn with Darwen,BB2 4LQ,53.7292042,-2.4924315
McDonald's,93 Derby Street,Daubhill,Bolton,Greater Manchester,BL3 6HH,53.5721587,-2.4355218
McDonald's,Morecambe Road,Morecambe,Sunnyfield,Lancashire,LA3 3AB,54.0624621,-2.8314465
McDonald's,Snipe Retail Park Manchester Road,Manchester Road,Audenshaw,Ashton-under-Lyne,OL7 0DN,53.4787061,-2.1248239
McDonald's,581 Blackburn Road,Haslingden,Accrington,Lancashire,BB5 2SB,53.7249904,-2.3278994
McDonald's,The Linkway Middlebrook Retail Park,Horwich,Bolton,Greater Manchester,BL6 6JA,53.5826434,-2.5354737
McDonald's,Burnley Road,Whitebirk,Blackburn,Blackburn with Darwen,BB1 3HR,53.7539751,-2.445447
McDonald's,Amy Johnson Way,Squires Gate,Blackpool,Lancashire,FY4 2RP,53.7789417,-3.0334106
McDonald's,Deepdale Retail Park,Blackpool Road,Preston,Lancashire,PR1 6QY,53.7728155,-2.6785831
McDonald's,Churchill Way,,Leyland,Lancashire,PR25 3LZ,53.6971209,-2.69058
McDonald's,66 Pilsworth Road,Park,Bury,Greater Manchester,BL9 8RD,53.577522,-2.2758708
McDonald's,Anchorage Road Freeport Shopping Village,,Fleetwood,Lancashire,FY7 6AE,53.9186613,-3.0120731
McDonald's,Lucas Street,,Oldham,Greater Manchester,OL4 2BY,53.5457044,-2.0924036
McDonald's,Pavilion Square,Cricketers Way,Westhoughton,Bolton,BL5 3AJ,53.5474584,-2.5247105
McDonald's,Park Road Two Saints Retail Park,,Ormskirk,Lancashire,L39 3AE,53.5677217,-2.8873008
McDonald's,15,Rigby Road,Blackpool,,FY1 5EP,53.8081548,-3.0501348
McDonald's,1011 Chorley Old Road,,Bolton,Greater Manchester,BL1 5SX,53.59098,-2.48008
McDonald's,Lidun Park Industrial Estate,Boundary Road,Lytham Saint Annes,Lancashire,FY8 5HU,53.745483,-2.937257
McDonald's,Clifford Street,,Chorley,Lancashire,PR7 1AQ,53.655191,-2.628036
McDonald's,Hyndburn Road,,Accrington,Lancashire,BB5 1PY,53.755135,-2.368871
McDonald's,Holm Road,Barrow,Clitheroe,Lancashire,BB7 9WF,53.839921,-2.3944412
McDonald's,J4 Interchange,Daisyfield Street,Darwen,Blackburn with Darwen,BB3 0AT,53.71266,-2.4776416
McDonald's,213 Fishergate Fishergate Shopping Centre,,Preston,Lancashire,PR1 8HJ,53.7573232,-2.7052823
McDonald's,Pittman Way,Fulwood,Preston,Lancashire,PR2 9NP,53.7917524,-2.6852209
McDonald's,116 Southway The Concourse Shopping Centre,,Skelmersdale,Lancashire,WN8 6LQ,53.5499908,-2.7717308
McDonald's,10 Queens Road,Cheetham Hill,Manchester,Greater Manchester,M8 8UF,53.4999898,-2.2353798
McDonald's,Caton Road,,Lancaster,Lancashire,LA1 3PE,54.0674463,-2.7841924
McDonald's,Haslingden Road,Rawtenstall,Rossendale,Lancashire,BB4 6QX,53.6993038,-2.290961
McDonald's,22/24 Market Place,,Loughborough,Leicestershire,LE11 3EB,52.772168,-1.2059262
McDonald's,Fosse Shopping Park,Fosse Park Avenue,Leicester,Leicestershire,LE19 1HX,52.5978591,-1.1773624
McDonald's,3 Market Street,,Leicester,,LE1 6DN,52.6332808,-1.1341754
